loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,loan_status
6025,6025,6025.0,0,12.62,201.91,2,10,692,1,1,45150.0,2,16,0,8,10,0,18,0,141,0.0,11,1
15000,15000,15000.0,0,10.49,487.47,1,6,3166,1,1,70000.0,2,6,0,2,3,783,4,0,526,1.0,10,0
4000,4000,4000.0,0,11.99,132.84,1,9,4496,10,4,48000.0,1,12,0,1,2,395,34,0,42,1.0,14,1
24000,24000,24000.0,1,10.75,518.84,1,8,801,10,1,105000.0,0,13,0,8,10,83,33,0,521,0.0,12,1
6025,6025,6025.0,0,12.79,202.4,2,10,8331,3,4,47000.0,1,9,0,2,3,8,18,2,94,0.0,11,1
35000,35000,35000.0,0,10.91,1144.37,1,8,203,8,4,80000.0,0,20,0,1,2,64,30,0,536,1.0,14,1
15000,15000,15000.0,0,9.16,478.12,1,6,7891,1,1,130000.0,1,13,0,2,3,727,43,0,263,0.0,14,0
5000,5000,5000.0,0,6.49,153.23,0,1,10133,1,1,87000.0,0,5,0,5,7,667,42,0,425,1.0,21,0
5700,5700,5700.0,0,14.99,197.57,2,13,14512,10,1,40000.0,2,17,0,8,10,455,47,0,241,2.0,11,1
10000,10000,10000.0,0,18.06,361.83,3,16,14579,7,1,46000.0,0,20,0,2,3,739,3,1,338,0.0,6,1
35000,35000,35000.0,0,7.49,1088.56,0,3,36,2,3,102200.0,1,14,0,1,2,395,34,0,231,1.0,45,0
35000,35000,34950.0,0,8.39,1103.09,1,5,8533,5,1,70000.0,2,11,0,3,6,433,21,0,167,0.0,5,1
8000,8000,8000.0,0,11.44,263.58,1,8,14672,11,4,59000.0,2,1,0,8,10,83,33,1,288,4.0,25,0
21000,21000,21000.0,1,12.79,475.57,2,10,4896,10,4,95000.0,1,19,0,2,3,791,4,0,336,0.0,15,1
35000,35000,35000.0,0,15.59,1223.43,2,14,14672,11,1,85000.0,2,11,0,1,2,658,42,0,180,0.0,25,0
10000,10000,10000.0,0,15.31,348.18,2,14,1647,1,1,46000.0,1,5,0,3,12,734,3,0,281,0.0,4,0
20000,20000,20000.0,0,8.24,628.95,1,5,175,1,4,60000.0,2,6,0,1,2,515,13,0,83,1.0,11,1
5000,5000,5000.0,0,14.46,172.01,2,13,2865,1,4,100000.0,2,13,0,6,8,51,6,1,338,0.0,15,0
12000,12000,12000.0,1,15.99,291.76,2,14,11928,1,1,85000.0,0,6,0,2,3,104,33,0,232,0.0,9,1
12000,12000,12000.0,0,11.49,395.66,1,9,6766,4,3,50000.0,1,18,0,1,2,82,33,1,388,1.0,9,0
15000,15000,15000.0,0,10.99,491.01,1,8,12420,2,4,90000.0,2,2,0,2,3,779,4,1,184,0.0,8,1
22500,22500,22500.0,1,19.99,595.99,4,20,6837,1,1,78000.0,2,13,0,2,3,123,33,0,570,0.0,13,0
9575,9575,9550.0,0,19.48,353.31,4,21,14672,11,4,35000.0,2,7,0,2,3,325,1,1,234,0.0,9,1
2875,2875,2875.0,0,13.44,97.49,2,12,3535,1,4,56000.0,1,7,0,2,3,737,3,1,436,1.0,8,0
10300,10300,10300.0,0,13.49,349.49,2,11,8407,6,1,130000.0,1,4,0,2,3,665,42,1,520,0.0,7,1
16000,16000,16000.0,1,12.74,361.93,2,10,4839,0,1,75000.0,1,18,0,1,2,207,44,1,534,0.0,9,1
19475,19475,19475.0,0,19.99,723.67,3,18,14672,11,4,44315.28,0,8,0,2,3,823,11,0,503,0.0,11,1
12000,12000,12000.0,0,7.39,372.67,0,3,8928,1,1,52000.0,0,11,0,2,3,686,42,0,239,0.0,7,1
23375,23375,23375.0,1,17.27,584.33,3,17,14406,1,1,87000.0,0,7,0,1,12,416,14,0,489,1.0,15,1
21550,21550,21550.0,1,18.25,550.17,3,17,14328,4,4,58613.0,0,15,1,2,3,534,13,0,286,0.0,11,0
25000,25000,25000.0,0,7.39,776.4,0,3,11519,1,1,110000.0,2,11,0,1,2,52,6,1,418,0.0,9,0
31900,31900,31900.0,0,16.99,1137.17,3,15,1879,1,4,340000.0,1,14,0,2,3,503,27,1,391,1.0,11,1
16000,16000,16000.0,1,9.8,338.39,1,7,561,9,4,50000.0,0,7,0,2,3,644,42,0,38,0.0,3,0
24000,24000,24000.0,1,12.74,542.89,2,10,971,1,1,149000.0,2,14,0,2,3,8,18,2,430,1.0,10,0
8000,8000,8000.0,0,10.91,261.57,1,8,11852,1,4,40000.0,2,10,0,2,3,433,21,0,439,0.0,12,1
6975,6975,6975.0,0,11.49,229.98,1,9,14672,11,4,18400.0,2,18,0,2,3,775,4,0,36,0.0,11,1
10000,10000,10000.0,0,7.49,311.02,0,3,3256,1,1,160000.0,0,1,0,5,7,736,3,0,337,1.0,20,0
11500,11500,11500.0,0,6.99,355.04,0,1,7075,1,1,70000.0,0,1,0,2,3,653,42,2,425,0.0,10,0
1000,1000,1000.0,0,7.21,30.98,0,2,3047,3,3,34000.0,0,10,0,2,3,644,42,1,48,0.0,8,0
8825,8825,8825.0,0,23.13,342.22,5,25,13943,1,1,26000.0,2,5,0,4,5,256,39,0,130,1.0,8,1
3000,3000,3000.0,0,23.32,116.64,4,22,11218,1,4,49800.0,1,15,0,2,3,130,37,0,325,0.0,3,1
7500,7500,7500.0,0,11.99,249.08,1,9,6969,0,4,75000.0,1,3,0,6,8,57,30,0,441,1.0,9,1
14000,14000,14000.0,0,16.99,499.07,3,15,11636,1,3,40000.0,2,4,0,2,3,406,34,0,286,0.0,9,1
24000,24000,24000.0,0,17.99,867.54,3,16,12802,6,1,61000.0,1,19,0,1,2,687,42,2,77,1.0,24,0
7925,7925,7925.0,0,15.99,278.59,2,14,10885,6,1,57800.0,1,4,0,8,10,785,4,0,592,0.0,5,1
5000,5000,5000.0,0,5.32,150.58,0,0,14672,11,3,25000.0,0,5,0,3,6,616,2,0,473,0.0,4,0
27750,27750,27750.0,0,5.32,835.69,0,0,3544,1,1,200000.0,0,13,0,2,3,532,13,0,576,0.0,14,0
17000,17000,16950.0,1,11.99,378.07,2,10,3098,1,1,66000.0,2,5,0,1,2,354,24,0,381,0.0,16,0
10000,10000,10000.0,0,12.74,335.69,2,10,5478,8,1,74000.0,1,17,0,1,2,847,46,0,291,0.0,13,1
11200,11200,11200.0,0,10.49,363.98,1,6,12211,9,4,61692.0,0,18,0,2,3,357,10,0,238,0.0,11,1
13000,13000,13000.0,1,14.99,309.21,2,13,11928,1,1,60000.0,1,6,0,2,3,647,42,0,140,0.0,10,0
35000,35000,35000.0,0,9.17,1115.77,1,6,4249,6,1,95000.0,1,7,0,2,3,736,3,0,566,1.0,17,0
16000,16000,16000.0,0,8.49,505.01,1,5,6317,1,4,120000.0,1,7,0,7,9,93,33,0,392,0.0,10,1
15000,15000,15000.0,1,13.49,345.08,2,11,4474,5,4,80000.0,2,11,0,5,7,653,42,0,176,1.0,13,1
25000,25000,25000.0,1,18.25,638.25,3,17,1703,9,4,60000.0,0,5,0,2,12,783,4,0,440,0.0,17,0
16800,16800,16800.0,1,13.99,390.82,2,12,11928,1,4,85000.0,1,9,0,2,3,817,4,1,130,1.0,6,1
30000,30000,30000.0,0,11.47,988.86,1,9,12158,1,1,73000.0,2,15,0,1,2,415,14,0,332,1.0,17,1
7000,7000,7000.0,0,6.99,216.11,0,1,8362,6,1,97000.0,2,17,0,8,10,643,42,0,186,0.0,17,1
6000,6000,6000.0,0,12.62,201.07,2,10,1757,1,1,50000.0,2,12,0,2,3,171,37,0,289,0.0,9,1
6000,6000,6000.0,0,16.02,211.01,2,14,8905,2,3,104000.0,1,16,0,3,6,186,19,0,238,1.0,15,1
8000,8000,8000.0,0,5.32,240.92,0,0,6766,4,1,121000.0,1,8,0,3,6,810,4,0,242,2.0,18,0
21000,21000,21000.0,0,15.99,738.2,2,14,13948,1,1,45000.0,2,8,0,1,2,14,18,0,584,1.0,6,0
12000,12000,12000.0,0,13.67,408.22,2,12,3118,1,1,52000.0,2,0,0,2,3,402,34,1,539,1.0,11,0
3025,3025,3025.0,0,14.08,103.51,2,12,7638,2,4,33280.0,0,3,0,8,10,265,10,0,584,1.0,7,0
12000,12000,12000.0,1,14.08,279.72,2,12,11636,4,1,71000.0,2,3,0,2,3,427,14,4,540,0.0,12,1
10000,10000,10000.0,0,14.08,342.17,2,12,7421,10,4,35360.0,1,16,0,7,9,736,3,0,240,0.0,6,1
20000,20000,20000.0,0,12.79,671.86,2,10,9437,2,4,74000.0,1,2,0,2,3,455,47,0,344,0.0,14,1
6700,6700,6700.0,0,10.91,219.07,1,8,5049,4,4,34000.0,1,10,0,1,2,79,33,1,587,0.0,10,1
19500,19500,19500.0,1,21.49,532.93,3,19,4045,10,4,50000.0,1,17,0,5,7,785,4,0,540,0.0,15,1
8000,8000,8000.0,0,6.49,245.16,0,1,3741,1,1,85000.0,1,0,0,2,3,296,9,1,137,0.0,6,0
8000,8000,8000.0,0,13.49,271.45,2,11,7613,9,1,75000.0,1,17,0,1,2,59,30,0,562,3.0,15,0
10000,10000,10000.0,0,9.17,318.79,1,6,11120,0,4,100000.0,1,7,0,2,3,736,3,0,290,0.0,9,0
30000,30000,30000.0,0,11.49,989.14,1,9,9515,9,4,170000.0,1,11,0,2,12,804,4,0,136,0.0,7,0
7000,7000,7000.0,0,13.67,238.13,2,12,9514,3,1,28000.0,1,0,0,2,3,404,34,0,346,1.0,21,0
10325,10325,10325.0,0,25.11,411.13,5,25,6242,5,1,38000.0,2,15,0,2,3,735,3,0,390,0.0,9,1
21000,21000,21000.0,0,10.75,685.03,1,8,14672,11,1,57430.0,2,0,0,1,2,226,48,0,88,0.0,15,0
25000,25000,25000.0,0,7.07,772.73,0,1,12150,8,1,87500.0,0,10,0,2,3,186,19,0,188,0.0,12,0
25000,25000,25000.0,1,23.13,706.64,5,25,14597,2,1,80000.0,2,5,0,2,3,240,26,0,43,0.0,5,1
6000,6000,6000.0,0,7.24,185.93,0,2,1321,1,4,70000.0,0,4,0,2,3,260,39,0,320,0.0,8,1
35000,35000,35000.0,0,12.62,1172.9,2,10,12658,1,1,140000.0,2,10,0,2,3,653,42,0,328,0.0,6,1
4000,4000,4000.0,0,13.49,135.73,2,11,14672,11,3,60000.0,0,1,0,8,10,655,42,1,552,1.0,12,0
25000,25000,25000.0,1,14.99,594.62,2,13,5708,9,1,90000.0,0,1,0,2,3,119,33,0,378,0.0,15,1
5000,5000,5000.0,0,15.05,173.45,2,13,10213,3,4,28000.0,1,16,0,1,2,520,13,0,586,0.0,4,0
35000,35000,35000.0,1,22.74,981.45,4,20,2669,8,1,90000.0,1,14,0,1,2,796,4,0,90,1.0,7,0
20000,20000,20000.0,1,13.59,461.13,2,11,1592,0,1,250000.0,2,16,0,2,3,57,30,1,223,4.0,8,0
6400,6400,6400.0,0,8.24,201.27,1,5,12658,3,4,160000.0,1,6,0,2,3,645,42,2,229,0.0,6,1
21000,21000,21000.0,1,7.97,425.51,0,4,11928,10,1,50000.0,0,3,0,1,2,67,30,0,291,0.0,18,1
7000,7000,7000.0,0,5.32,210.81,0,0,9198,0,4,63000.0,1,13,0,2,3,18,38,0,96,0.0,12,0
27600,27600,27600.0,1,8.59,567.46,0,4,9962,6,1,160000.0,0,2,0,1,2,514,13,0,334,0.0,11,0
6500,6500,6500.0,0,13.59,220.87,2,11,13405,5,1,67000.0,1,10,0,3,6,518,13,0,241,1.0,10,0
30000,30000,30000.0,0,18.99,1099.53,3,17,12550,1,1,60000.0,1,14,0,2,3,26,29,1,531,1.0,26,0
12500,12500,12500.0,0,11.49,412.15,1,9,10991,1,4,35750.0,0,4,0,2,3,775,4,0,377,0.0,8,1
28800,28800,28800.0,1,15.77,696.85,3,15,1304,4,1,198000.0,2,7,0,2,3,50,6,0,328,4.0,46,0
3000,3000,3000.0,0,22.74,115.73,4,20,10802,1,1,55000.0,0,14,0,8,10,58,30,0,281,0.0,10,1
12000,12000,12000.0,0,9.16,382.5,1,6,5505,2,1,73000.0,2,13,0,6,8,473,22,0,578,0.0,30,0
21000,21000,21000.0,1,21.45,573.45,3,19,9499,1,3,70000.0,1,20,0,3,6,518,13,0,181,2.0,5,0
10000,10000,10000.0,0,8.24,314.48,1,5,2364,0,1,68000.0,2,8,0,2,3,397,34,1,92,0.0,16,0
10000,10000,10000.0,1,16.99,248.48,3,15,1594,0,1,80000.0,1,9,0,2,3,255,39,1,288,0.0,15,0
9600,9600,9600.0,0,9.44,307.25,1,5,10936,5,4,85000.0,1,16,0,2,3,91,33,0,292,0.0,6,0
30000,30000,30000.0,0,9.44,960.15,1,5,910,6,4,80000.0,1,20,0,2,3,92,33,0,337,0.0,6,1
1000,1000,1000.0,0,10.49,32.5,1,7,7742,3,4,40000.0,1,18,0,11,11,91,33,4,392,0.0,8,1
20000,20000,20000.0,1,30.84,657.43,6,31,14638,1,4,55000.0,2,1,0,2,3,354,24,0,242,0.0,6,0
6700,6700,6700.0,0,12.74,224.92,2,10,14066,6,3,21000.0,1,1,0,2,3,678,42,0,542,0.0,5,0
23150,23150,23150.0,0,12.74,777.12,2,10,14672,11,1,26400.0,2,8,0,2,3,734,3,0,585,0.0,18,1
8000,8000,8000.0,0,9.49,256.23,1,6,4214,5,4,59000.0,2,19,0,7,9,775,4,0,282,0.0,3,1
32000,32000,32000.0,1,13.49,736.16,2,11,5001,1,1,62000.0,2,18,0,2,3,165,37,0,82,2.0,16,0
6000,6000,6000.0,0,11.47,197.78,1,9,14197,1,3,28000.0,2,13,0,3,6,671,42,1,480,0.0,8,0
12000,12000,12000.0,0,13.49,407.17,2,11,9499,4,4,120000.0,0,4,0,2,3,67,30,1,92,0.0,18,0
12025,12025,12025.0,0,9.93,387.62,1,6,1595,3,1,194000.0,1,10,0,3,6,666,42,0,240,0.0,19,0
25000,25000,25000.0,0,11.49,824.29,1,9,1903,4,3,85000.0,1,9,0,2,3,514,13,0,385,0.0,19,0
31200,31200,30950.0,0,10.49,1013.93,1,6,12039,3,4,150000.0,1,6,0,2,3,673,42,0,527,2.0,5,0
25300,25300,25300.0,1,30.65,828.68,5,28,8771,9,1,55000.0,0,10,0,2,3,243,26,0,242,0.0,7,1
4000,4000,4000.0,0,8.24,125.79,1,5,9499,0,1,63000.0,0,4,0,2,3,448,21,1,328,0.0,17,0
5000,5000,5000.0,0,19.99,185.8,3,18,14672,11,4,25000.0,0,17,0,2,3,280,10,0,89,0.0,12,0
20000,20000,20000.0,0,7.39,621.12,0,3,5708,1,4,120000.0,1,15,0,2,3,672,42,0,381,1.0,25,1
9000,9000,9000.0,0,11.49,296.75,1,9,14672,11,1,31000.0,0,14,0,1,2,737,3,2,217,0.0,9,1
32000,32000,32000.0,1,18.99,829.93,3,17,7584,2,3,137800.0,1,18,0,2,3,79,33,0,125,0.0,13,0
15000,15000,15000.0,0,10.42,486.98,1,7,5235,6,4,68000.0,0,20,0,3,6,169,37,0,366,0.0,4,0
30000,30000,30000.0,0,16.99,1069.44,3,15,3318,1,4,101000.0,2,18,0,3,6,313,1,0,546,0.0,10,1
18000,18000,18000.0,1,9.93,381.83,1,6,9612,7,1,76000.0,0,3,0,8,10,97,33,0,534,0.0,23,1
24000,24000,24000.0,1,12.79,543.5,2,10,5385,1,1,49108.8,0,9,0,2,3,384,34,0,486,0.0,10,0
14000,14000,14000.0,0,6.97,432.09,0,2,11772,3,4,60000.0,0,5,0,2,3,775,4,0,93,0.0,3,1
25000,25000,25000.0,1,14.46,587.69,2,13,11014,7,4,72000.0,2,13,0,4,5,783,4,0,487,0.0,12,1
7000,7000,7000.0,0,24.49,276.44,4,22,3716,7,1,55000.0,1,18,0,8,10,457,47,0,180,4.0,13,1
18000,18000,18000.0,1,11.48,395.69,1,9,10338,1,4,105000.0,1,7,0,1,2,361,16,0,33,0.0,9,1
18000,18000,18000.0,0,7.39,559.01,0,3,1008,3,1,75000.0,1,15,0,2,3,602,17,0,287,1.0,4,1
8000,8000,8000.0,0,8.99,254.37,1,5,850,1,1,54000.0,0,9,0,3,6,515,13,0,589,0.0,14,1
10000,10000,10000.0,0,8.24,314.48,1,5,4394,10,4,95000.0,1,16,0,2,3,182,19,0,94,0.0,8,0
12000,12000,12000.0,0,13.59,407.75,2,11,4705,0,1,150000.0,1,16,0,1,2,353,24,0,195,0.0,8,0
10000,10000,10000.0,0,10.49,324.98,1,6,3550,4,1,60000.0,0,16,0,3,6,266,10,0,374,0.0,13,0
15000,15000,15000.0,0,12.99,505.34,2,11,13528,9,4,34000.0,2,13,0,2,3,775,4,0,178,0.0,9,0
4500,4500,4500.0,0,16.99,160.42,3,15,3741,3,4,52000.0,1,9,0,8,10,368,16,2,342,1.0,5,0
11600,11600,11600.0,1,14.99,275.91,2,13,2437,10,1,88000.0,1,16,0,2,3,299,9,0,175,0.0,27,1
28800,28800,28775.0,0,17.99,1041.05,3,16,5614,0,4,64340.0,2,9,0,2,3,775,4,0,366,1.0,11,1
15000,15000,15000.0,0,9.49,480.43,1,6,11442,2,1,48000.0,0,9,0,1,2,655,42,7,533,0.0,14,1
15000,15000,15000.0,0,12.74,503.54,2,10,4413,0,3,96000.0,0,6,0,5,7,181,44,2,580,0.0,10,1
10000,10000,10000.0,0,12.62,335.12,2,10,4723,5,1,30000.0,2,20,0,2,3,247,26,0,545,0.0,9,0
18000,18000,18000.0,0,5.32,542.07,0,0,1443,1,3,155000.0,0,14,0,1,2,570,15,0,489,0.0,8,1
7500,7500,7500.0,0,7.35,232.79,0,3,11884,1,4,38000.0,1,16,0,2,3,455,47,0,35,1.0,9,1
5000,5000,5000.0,0,5.32,150.58,0,0,11587,1,1,35000.0,1,0,0,2,3,427,14,0,435,0.0,9,0
12000,12000,12000.0,0,13.49,407.17,2,11,3541,8,1,130000.0,2,16,0,8,10,294,9,1,388,1.0,6,1
21000,21000,21000.0,0,8.24,660.4,1,5,8574,4,4,104000.0,0,8,0,2,3,282,10,0,30,0.0,9,0
3000,3000,3000.0,0,7.97,93.97,0,4,2110,0,4,30000.0,0,20,0,2,3,307,9,0,439,0.0,9,1
10000,10000,10000.0,0,12.99,336.9,2,11,13484,9,1,68000.0,1,15,0,2,3,286,9,0,331,1.0,9,0
12000,12000,12000.0,0,11.39,395.09,1,7,6951,4,1,85000.0,1,6,0,1,2,414,14,0,289,1.0,8,1
7000,7000,7000.0,0,5.32,210.81,0,0,229,3,1,265000.0,0,13,0,3,6,740,3,0,78,1.0,15,1
5000,5000,5000.0,0,5.32,150.58,0,0,2177,1,1,86000.0,0,14,0,1,2,545,23,0,227,1.0,13,0
35000,35000,35000.0,0,24.99,1391.41,4,23,7891,0,4,100000.0,2,11,0,10,0,593,28,4,86,0.0,12,0
12000,12000,12000.0,1,13.67,277.18,2,12,4656,3,1,58000.0,0,5,0,2,3,345,24,0,588,0.0,9,0
22800,22800,22750.0,1,24.49,662.42,4,22,523,2,4,72074.0,0,18,0,2,3,786,4,0,88,2.0,12,1
6000,6000,6000.0,0,11.49,197.83,1,9,10772,1,4,60000.0,1,17,0,2,3,265,10,0,90,0.0,6,0
15000,15000,15000.0,1,19.03,389.36,3,17,11904,2,4,47400.0,0,20,0,2,3,643,42,0,342,0.0,17,0
24000,24000,24000.0,0,14.08,821.2,2,12,4056,1,4,62500.0,1,16,0,2,3,727,43,0,133,0.0,6,0
25925,25925,25925.0,0,17.09,925.46,3,15,3200,6,1,90000.0,1,3,0,2,3,515,13,0,430,1.0,14,0
10000,10000,10000.0,0,19.99,371.59,3,18,4023,8,4,64000.0,1,11,0,2,3,83,33,2,532,4.0,23,1
20000,20000,20000.0,0,7.07,618.19,0,1,7528,1,3,120000.0,0,16,0,2,3,104,33,1,77,0.0,25,0
13000,13000,13000.0,0,7.91,406.84,0,4,9150,3,1,93000.0,0,7,0,2,3,433,21,0,189,1.0,7,0
24000,24000,24000.0,0,9.75,771.6,1,7,7566,5,1,100000.0,0,11,0,2,3,515,13,0,180,0.0,7,0
10000,10000,10000.0,0,7.89,312.86,0,4,14256,0,1,55000.0,0,13,0,2,3,13,18,0,242,0.0,13,0
30000,30000,30000.0,1,30.99,988.93,6,34,8179,5,4,85000.0,2,9,0,8,10,800,4,0,186,0.0,16,0
13200,13200,13200.0,1,15.59,318.13,2,14,7591,1,4,114000.0,1,18,0,2,3,757,32,0,388,1.0,3,1
11200,11200,11200.0,1,13.49,257.66,2,11,10684,0,4,75000.0,2,1,0,2,3,827,36,0,438,0.0,11,0
2200,2200,2200.0,0,12.79,73.91,2,10,8080,10,4,14000.0,1,2,0,1,2,693,5,0,98,1.0,12,0
26000,26000,26000.0,0,7.89,813.43,0,4,9979,6,1,88000.0,0,5,0,2,3,255,39,1,580,0.0,7,0
4800,4800,4800.0,0,10.99,157.13,1,8,14672,11,3,25577.76,2,2,0,1,2,419,14,0,486,0.0,6,1
5500,5500,5500.0,0,13.44,186.49,2,12,9499,4,1,73000.0,2,7,0,1,2,634,35,1,133,2.0,12,0
12000,12000,12000.0,0,9.44,384.06,1,5,11273,1,1,65000.0,0,3,0,2,3,534,13,0,339,0.0,11,0
5800,5800,5800.0,0,10.49,188.49,1,6,10056,1,3,115000.0,0,8,0,0,1,51,6,0,192,0.0,6,1
20000,20000,20000.0,1,24.85,585.27,4,22,13896,8,1,60000.0,2,20,0,2,3,728,43,0,140,4.0,10,1
8500,8500,8500.0,0,12.79,285.54,2,10,11928,5,4,43000.0,2,9,0,2,3,297,9,2,332,0.0,18,0
7500,7500,7500.0,0,6.49,229.84,0,1,11928,4,1,50000.0,0,5,0,2,3,236,26,0,89,0.0,9,0
9000,9000,9000.0,0,7.89,281.58,0,4,14576,9,3,85000.0,0,13,0,1,2,295,9,0,177,1.0,10,0
12600,12600,12600.0,0,18.25,457.11,3,17,6018,10,3,54000.0,1,15,0,3,6,635,35,0,94,0.0,6,0
12600,12600,12375.0,1,24.11,363.29,5,26,5200,2,1,30000.0,1,5,0,2,3,124,33,0,546,0.0,9,0
15000,15000,15000.0,0,10.49,487.47,1,6,3179,1,1,110000.0,0,17,0,2,3,4,18,0,529,0.0,10,1
9000,9000,9000.0,0,17.99,325.33,3,16,8861,4,4,47500.0,2,1,0,1,2,144,37,0,49,0.0,7,1
6400,6400,6400.0,0,13.99,218.71,2,12,7304,8,4,38000.0,2,14,0,8,10,265,10,1,387,1.0,6,0
8000,8000,8000.0,0,15.31,278.54,2,14,2837,2,4,36000.0,2,11,0,2,3,674,42,0,340,0.0,15,1
5000,5000,5000.0,0,11.44,164.74,1,8,6068,9,3,50000.0,0,17,0,5,7,134,37,0,485,2.0,7,0
12000,12000,12000.0,0,7.89,375.43,0,4,12496,9,1,99000.0,0,5,0,2,3,766,4,0,86,0.0,27,0
14000,14000,14000.0,0,5.32,421.61,0,0,13847,1,1,100000.0,0,13,0,1,2,402,34,0,529,0.0,9,0
8000,8000,8000.0,0,16.29,282.41,3,15,11928,0,4,38000.0,2,13,0,10,0,159,37,3,292,0.0,12,1
6000,6000,6000.0,0,11.39,197.55,1,7,14512,1,1,53000.0,1,17,0,2,3,111,33,0,282,1.0,10,1
30000,30000,30000.0,1,9.44,629.18,1,5,8905,10,1,95300.0,1,20,0,8,10,520,13,0,530,2.0,14,1
20000,20000,20000.0,1,17.99,507.76,3,16,8798,1,1,202000.0,1,18,0,2,3,184,19,0,422,0.0,11,1
7500,7500,7500.0,0,7.99,234.99,0,3,11636,1,3,45000.0,2,19,0,4,5,732,43,0,293,1.0,12,1
9500,9500,9500.0,0,8.24,298.75,1,5,13994,1,1,70000.0,0,4,0,2,3,173,37,1,285,0.0,5,0
3800,3800,3800.0,0,7.49,118.19,0,3,9962,3,3,40000.0,0,6,0,3,6,164,37,0,276,0.0,14,0
8000,8000,8000.0,0,9.93,257.88,1,6,8177,1,1,130000.0,1,12,0,2,3,305,9,0,129,1.0,11,1
25000,25000,25000.0,0,24.11,982.27,5,26,11394,9,4,160000.0,0,13,0,2,3,473,22,0,379,1.0,7,0
16000,16000,16000.0,1,9.49,335.96,1,6,8963,1,1,55000.0,0,11,0,2,3,663,42,0,394,0.0,7,1
17100,17100,17100.0,1,27.49,527.18,5,28,4964,4,1,45000.0,1,9,0,2,3,303,9,2,89,0.0,11,0
4500,4500,4500.0,0,7.39,139.76,0,3,7046,3,1,120000.0,1,11,0,8,10,469,47,0,30,1.0,22,1
27000,27000,27000.0,1,13.49,621.13,2,11,6150,1,3,68000.0,2,17,0,2,3,804,4,0,29,1.0,10,0
4000,4000,4000.0,0,11.49,131.89,1,9,9677,2,4,29000.0,1,14,0,2,3,293,9,0,443,2.0,10,1
8000,8000,8000.0,0,11.49,263.78,1,9,8296,0,4,56900.0,1,14,0,2,3,11,18,0,45,0.0,10,0
5600,5600,5600.0,0,11.49,184.64,1,9,383,1,1,34200.0,2,17,0,0,1,667,42,0,91,0.0,6,0
23750,23750,23750.0,0,14.49,817.39,2,13,13761,2,4,54000.0,1,19,0,0,1,810,4,1,338,0.0,10,0
20000,20000,20000.0,1,10.99,434.75,1,8,9198,6,1,125000.0,1,19,0,2,3,811,4,0,489,0.0,10,1
8975,8975,8975.0,0,17.27,321.2,3,16,14672,11,4,30000.0,1,0,0,2,3,260,39,0,572,3.0,10,0
10000,10000,10000.0,1,10.78,216.33,1,8,6014,1,1,55000.0,0,7,0,1,2,303,9,0,534,0.0,6,1
16100,16100,16100.0,1,19.99,426.47,3,19,10835,1,1,61000.0,0,11,0,2,3,688,42,0,385,0.0,11,1
20000,20000,20000.0,0,7.59,622.96,0,2,11789,1,3,100000.0,0,19,0,2,3,416,14,0,537,2.0,11,1
5850,5850,5850.0,0,8.99,186.01,1,5,607,4,1,77908.0,0,9,0,10,0,210,44,0,380,1.0,15,1
5000,5000,5000.0,0,11.49,164.86,1,9,9614,0,4,70000.0,1,19,1,8,10,679,42,3,492,0.0,10,0
28000,28000,28000.0,1,14.46,658.21,2,13,4305,0,1,210000.0,1,11,0,2,3,339,41,1,87,0.0,10,0
20000,20000,20000.0,0,10.91,653.93,1,8,7891,1,1,65000.0,0,10,0,3,6,422,14,0,536,0.0,12,0
11000,11000,11000.0,0,6.49,337.09,0,1,3022,1,4,81000.0,1,5,0,2,12,332,41,0,237,0.0,8,1
4000,4000,4000.0,0,11.44,131.79,1,8,6684,3,4,35000.0,2,1,0,2,3,409,34,0,345,1.0,13,1
2000,2000,2000.0,0,7.99,62.67,0,4,1057,1,1,70000.0,0,16,0,8,10,810,4,1,176,0.0,13,0
7800,7800,7550.0,0,11.39,256.81,1,7,10970,3,1,58000.0,1,17,0,1,2,218,44,2,334,0.0,9,0
8000,8000,8000.0,0,7.99,250.66,0,4,3094,5,1,50000.0,0,4,0,5,7,266,10,0,138,0.0,8,0
35000,35000,35000.0,1,20.75,941.96,4,21,9439,1,1,120000.0,1,13,0,3,6,672,42,0,527,2.0,18,0
6000,6000,6000.0,0,9.75,192.9,1,7,13387,1,1,33300.0,2,0,0,1,2,496,27,0,338,0.0,5,1
6600,6600,6600.0,0,15.99,232.01,2,14,6793,1,1,100000.0,1,18,0,8,10,674,42,1,92,2.0,8,0
2400,2400,2400.0,0,18.25,87.07,3,17,3632,3,4,28000.0,1,15,0,7,9,724,12,3,538,0.0,4,1
10000,10000,10000.0,0,12.74,335.69,2,10,3251,5,1,95000.0,0,4,0,2,3,655,42,0,240,0.0,8,0
17600,17600,17600.0,0,7.89,550.63,0,4,8114,0,4,61750.0,1,13,0,1,2,330,41,0,95,0.0,6,1
30000,30000,30000.0,0,11.49,989.14,1,9,10338,0,1,125000.0,1,9,0,2,3,694,5,0,529,1.0,10,0
25000,25000,25000.0,0,16.02,879.18,2,14,8905,1,1,125000.0,0,12,0,1,2,553,23,0,586,2.0,16,0
